ID,ARPT_ID,LAT1_DECIMAL,LONG1_DECIMAL,LAT2_DECIMAL,LONG2_DECIMAL
255696,0P1,39.8352012634277,-99.5695037841796,39.8282012939453,-99.567398071289
256447,0Q3,38.2233009338378,-122.453002929687,38.2233009338378,-122.443000793457
256448,0Q3,38.2271003723144,-122.453002929687,38.222900390625,-122.453002929687
247865,0Q4,36.5825004577636,-119.661003112792,36.5792007446289,-119.652999877929
257945,0Q9,38.2579002380371,-122.438003540039,38.2569007873535,-122.430000305175
252567,0R2,38.4063987731933,-93.3320999145507,38.3983001708984,-93.3324966430664
254650,0R7,31.997200012207,-93.3078994750976,31.9834003448486,-93.3078994750976
248587,0R9,39.1977005004882,-99.3030014038086,39.1906013488769,-99.3031005859375
256976,0S5,46.2417984008789,-116.238998413085,46.2352981567382,-116.237998962402
257718,0T3,37.3151016235351,-89.9984970092773,37.3112983703613,-89.9908981323242
241045,0TA7,30.1410007476806,-103.90599822998,30.1481990814209,-103.892997741699
241046,0TA7,30.1571006774902,-103.90599822998,30.1481990814209,-103.892997741699
241047,0TA7,30.1613006591796,-103.899002075195,30.1481990814209,-103.892997741699
240707,0TE4,31.0849990844726,-96.2164993286132,31.0769996643066,-96.213996887207
240185,0TE5,27.4419002532959,-99.1875,27.4256992340087,-99.1843032836914
240089,0TE7,30.2604007720947,-98.6233978271484,30.243200302124,-98.6216964721679
244236,0TX1,32.3587989807128,-97.6759033203125,32.3492012023925,-97.6769027709961
252048,0U1,44.1391983032226,-115.318000793457,44.1451988220214,-115.310997009277
258183,0U2,43.806900024414,-113.836997985839,43.7970008850097,-113.825996398925
247402,0U3,44.7428016662597,-114.925003051757,44.7463989257812,-114.917999267578
253940,0U7,43.3227996826171,-113.595001220703,43.3246994018554,-113.585998535156
253893,0U8,44.6120986938476,-113.903999328613,44.608600616455,-113.886001586914
242936,0VA5,37.6897010803222,-77.6650009155273,37.6988983154296,-77.6583023071289
241717,0WI1,45.5038986206054,-92.1457977294921,45.5106010437011,-92.1380996704101
245480,0WI4,43.8288993835449,-89.3585968017578,43.8300018310546,-89.3463973999023
252747,0XA4,28.0032005310058,-98.8853988647461,27.9906997680664,-98.8789978027343
251470,0XA5,28.6886005401611,-98.3869018554687,28.6812000274658,-98.3786010742187
241013,0XS7,29.1980991363525,-100.28099822998,29.1856002807617,-100.268997192382
252602,0Y4,43.1675987243652,-95.470100402832,43.1608009338378,-95.4699020385742
252470,0Y6,43.4183006286621,-93.5118026733398,43.4090003967285,-93.5117034912109
244185,10AZ,33.3664016723632,-112.624000549316,33.3664016723632,-112.612998962402
249493,10D,44.953800201416,-94.0717010498046,44.953800201416,-94.059097290039
249384,11G,42.9197998046875,-82.589599609375,42.9231986999511,-82.5813980102539
345664,11IA,42.3518333435058,-92.5133895874023,42.3480606079101,-92.5133895874023
240025,11II,39.3473014831543,-86.0308990478515,39.3361015319824,-86.0301971435546
240636,11LS,30.9752006530761,-92.5717010498046,30.976900100708,-92.5662994384765
240637,11LS,30.9761009216308,-92.5710983276367,30.9759998321533,-92.5670013427734
247290,11S,48.2668991088867,-124.319999694824,48.2653999328613,-124.307998657226
240596,12A,35.1828002929687,-92.3350982666015,35.1739997863769,-92.3357009887695
245920,12NC,34.8689994812011,-76.3491973876953,34.8786010742187,-76.3490982055664
245921,12NC,34.871898651123,-76.3560028076171,34.8787994384765,-76.3471984863281
245922,12NC,34.8785018920898,-76.3550033569336,34.8783988952636,-76.3434982299804
244981,12OK,35.5372009277343,-97.4555969238281,35.5456008911132,-97.4507980346679
347057,12TT,33.5906906127929,-97.1025619506836,33.5968055725097,-97.0996704101562
351350,12WV,38.3457794189453,-82.1125564575195,38.3422889709472,-82.1117095947265
351351,12WV,30.3422832489013,-82.1125259399414,30.3443145751953,-82.1117095947265
251833,13MA,42.2202987670898,-72.3134994506836,42.2262992858886,-72.3091964721679
253783,13ME,45.7756996154785,-69.8133010864257,45.777099609375,-69.8052978515625
245508,13NC,35.0228996276855,-77.2492980957031,35.0337982177734,-77.2491989135742
245509,13NC,35.0262985229492,-77.2636032104492,35.0346984863281,-77.2536010742187
253295,13Y,48.4082984924316,-93.5856018066406,48.4082984924316,-93.5731964111328
240426,14AZ,31.9064006805419,-111.128997802734,31.9102993011474,-111.115997314453
257268,14I,39.6323013305664,-83.7517013549804,39.6344985961914,-83.7481994628906
240675,14MS,32.3433990478515,-89.0354995727539,32.3471984863281,-89.0328979492187
240676,14MS,32.3443984985351,-89.0397033691406,32.3460998535156,-89.0286026000976
245457,14NC,34.5031013488769,-77.5616989135742,34.5113983154296,-77.548599243164
254705,14OI,40.9175987243652,-82.1179962158203,40.9208984375,-82.1100997924804
254805,14S,46.899299621582,-124.103996276855,46.8945999145507,-124.097999572753
243713,14TS,27.4295005798339,-98.6076965332031,27.4139003753662,-98.6013031005859
240215,14WS,45.7806015014648,-91.5615997314453,45.7753982543945,-91.5553970336914
239913,15AR,34.8287010192871,-90.5457000732421,34.8231010437011,-90.540901184082
244533,15FL,30.1499996185302,-82.6669006347656,30.1499996185302,-82.6596984863281
244534,15FL,30.1585998535156,-82.6663970947265,30.1488990783691,-82.6663970947265
252910,15G,41.0253982543945,-81.8002014160156,41.0313987731933,-81.7967987060546
240552,15MN,45.2599983215332,-94.5143966674804,45.2644004821777,-94.5068969726562
251184,16A,60.9091987609863,-162.438995361328,60.9028015136718,-162.442001342773
250403,16S,42.9949989318847,-123.31900024414,42.9995994567871,-123.31199645996
240463,16X,33.0847015380859,-97.3597030639648,33.0766983032226,-97.3581008911132
244297,17FL,29.290599822998,-82.1361999511718,29.290599822998,-82.1248016357421
244298,17FL,29.290599822998,-82.1248016357421,29.2698993682861,-82.1248016357421
242888,17TX,32.4530982971191,-98.2554016113281,32.4444007873535,-98.2546005249023
240144,17XS,32.1696014404296,-98.4385986328125,32.1859016418457,-98.4315032958984
245678,18AZ,33.8163986206054,-111.903999328613,33.8196983337402,-111.891998291015
254997,18K,37.3815994262695,-100.188003540039,37.3870010375976,-100.18399810791
244028,18TA,30.1420993804931,-99.7461013793945,30.130500793457,-99.7412033081054
241659,18TE,32.5853004455566,-95.0721969604492,32.5850982666015,-95.0557022094726
256816,18Y,45.7760009765625,-93.6343994140625,45.7683982849121,-93.6307983398437
240013,19AR,35.1567993164062,-92.2270965576171,35.1566009521484,-92.2213973999023
242292,19AZ,34.6094017028808,-111.865997314453,34.600601196289,-111.864997863769
333483,19MT,46.8353042602539,-108.948120117187,46.840835571289,-108.925544738769
253701,1A2,47.1165008544921,-97.2083969116211,47.1080017089843,-97.2083969116211
240886,1AR3,34.9766998291015,-91.5257034301757,34.9696006774902,-91.5262985229492
241334,1AZ0,33.1013984680175,-112.274002075195,33.0988998413085,-112.259002685546
257948,1C8,42.2955017089843,-89.1361007690429,42.2885017395019,-89.1361007690429
257673,1C9,36.9509010314941,-121.467002868652,36.9542999267578,-121.458000183105
239954,1CD2,40.1665000915527,-104.797996520996,40.1679000854492,-104.787002563476
245390,1CO5,38.0158004760742,-103.708999633789,38.0149993896484,-103.695999145507
245391,1CO5,38.0182991027832,-103.697998046875,38.0116996765136,-103.699996948242
253518,1D2,42.3510017395019,-83.4564971923828,42.3446998596191,-83.4561004638671
254485,1D4,40.9925994873046,-81.4357986450195,40.9925003051757,-81.4273986816406
249900,1D6,44.7327995300293,-94.7149963378906,44.7290000915527,-94.7076034545898
248575,1F1,34.0778999328613,-97.1084976196289,34.0718994140625,-97.1044998168945
253005,1G8,40.472801208496,-80.6265029907226,40.466999053955,-80.6237030029296
251061,1H4,42.4221992492675,-74.0068969726562,42.4171981811523,-74.0068969726562
249911,1H9,45.8306999206543,-91.8041000366211,45.8404006958007,-91.8013000488281
256055,1I9,40.5467987060546,-86.681396484375,40.5388984680175,-86.681396484375
251622,1K1,37.7815017700195,-97.1138000488281,37.768798828125,-97.1127014160156
248845,1K6,38.3763008117675,-98.5987014770507,38.3693008422851,-98.5986022949218
251975,1LS0,30.2294006347656,-90.882698059082,30.218599319458,-90.8814010620117
246932,1M8,41.8381004333496,-71.0307998657226,41.8400001525878,-71.022102355957
244169,1MO3,39.937198638916,-94.0764007568359,39.92919921875,-94.0714035034179
245402,1MS8,32.9460983276367,-88.5867004394531,32.9342994689941,-88.5717010498046
240692,1MY1,45.9856986999511,-96.2033004760742,45.9849014282226,-96.1856002807617
248349,1N5,38.412799835205,-75.6230010986328,38.415599822998,-75.6158981323242
248350,1N5,38.4155006408691,-75.6173019409179,38.4076995849609,-75.6126022338867
249613,1O6,41.2664985656738,-122.274002075195,41.2596015930175,-122.269996643066
240638,1OK3,34.5797004699707,-97.8143997192382,34.5696983337402,-97.8109970092773
248931,1PA5,40.8305015563964,-80.4161987304687,40.8300018310546,-80.4112014770507
248606,1Q1,36.1647987365722,-119.052001953125,36.1599998474121,-119.049003601074
257583,1Q5,39.4458999633789,-122.958000183105,39.4555015563964,-122.950996398925
247779,1S2,48.2597999572753,-121.614997863769,48.2574005126953,-121.605003356933
252161,1S6,48.187400817871,-116.91300201416,48.1940002441406,-116.90599822998
255317,1S7,45.6743011474609,-116.30899810791,45.6693000793457,-116.302001953125
254282,1T8,29.7429637908935,-98.451919555664,29.7429637908935,-98.451919555664
242731,1TE1,28.2541999816894,-99.8212966918945,28.2462997436523,-99.8126983642578
264583,1TS9,33.3726654052734,-96.754638671875,33.3646202087402,-96.7547454833984
249737,1U0,42.9743003845214,-113.355003356933,42.9763984680175,-113.34700012207
257560,1U1,46.1216011047363,-114.926002502441,46.1310997009277,-114.916999816894
257120,1U3,43.2183990478515,-116.552001953125,43.2135009765625,-116.544998168945
253763,1U4,44.9809989929199,-116.286003112792,44.974998474121,-116.281997680664
257262,1U6,42.2391014099121,-113.87799835205,42.2286987304687,-113.87799835205
257139,1VA1,36.7340011596679,-80.453498840332,36.7383003234863,-80.4373016357421
240890,1VA8,36.8643989562988,-78.4134979248046,36.8595008850097,-78.4052963256836
254772,1W1,45.6278991699218,-122.410003662109,45.6277999877929,-122.399002075195
255824,1W3,39.6057014465332,-78.7641983032226,39.606201171875,-78.7566986083984
255825,1W3,39.6069984436035,-78.7630996704101,39.6020011901855,-78.7594985961914
240032,1WA6,47.559398651123,-121.870002746582,47.559700012207,-121.858001708984
240301,1WI8,44.6394004821777,-87.4404983520507,44.6323013305664,-87.4399032592773
240549,1WN3,45.2099990844726,-92.53759765625,45.2136993408203,-92.5344009399414
240550,1WN3,45.2134017944335,-92.5391998291015,45.2103004455566,-92.5327987670898
239879,1XS8,29.6399002075195,-100.376998901367,29.6282997131347,-100.372001647949
248818,1Y5,43.0920982360839,-92.3448028564453,43.084300994873,-92.3426971435546
253419,1Y9,42.9920005798339,-95.6640014648437,42.9842987060546,-95.6640014648437
248609,1Z1,36.2627983093261,-113.231002807617,36.2501983642578,-113.230003356933
240342,20AR,35.307201385498,-92.3230972290039,35.3086013793945,-92.3172988891601
245751,20GA,33.7573013305664,-84.8927993774414,33.7559013366699,-84.877700805664
347509,20IA,41.520637512207,-93.8022766113281,41.5325202941894,-93.8004302978515
242450,21AZ,34.3560981750488,-109.974998474121,34.3485984802246,-109.96499633789
249098,21MU,36.5690002441406,-93.5091018676757,36.5612983703613,-93.5102996826171
242022,22XS,31.3780994415283,-97.6691970825195,31.369400024414,-97.6641998291015
254598,22Y,46.3244018554687,-94.6440963745117,46.3230018615722,-94.6334991455078
254804,23D,48.5826988220214,-96.5429000854492,48.5755996704101,-96.5410995483398
244038,23ND,47.081298828125,-101.275001525878,47.0831985473632,-101.259002685546
240716,23XS,31.3633995056152,-97.6744995117187,31.3581008911132,-97.6712036132812
253331,23Y,45.2243995666503,-95.4068984985351,45.2201995849609,-95.3951034545898
240672,24AR,34.2014999389648,-90.9524002075195,34.1945991516113,-90.9532012939453
251602,24C,42.9529991149902,-85.347900390625,42.9547004699707,-85.3421020507812
251603,24C,42.9560012817382,-85.3488006591796,42.9533004760742,-85.3407974243164
251604,24C,42.9550018310546,-85.3441009521484,42.9505996704101,-85.3411026000976
244258,24CL,36.0974998474121,-119.546997070312,36.0800018310546,-119.53800201416
246417,24IA,42.5158004760742,-92.5245971679687,42.5158004760742,-92.5149993896484
255137,24K,44.9762992858886,-115.728996276855,44.9721984863281,-115.730003356933
255084,25A,33.7400016784668,-85.8302001953125,33.7400016784668,-85.8214035034179
240671,25AR,35.9272003173828,-91.746597290039,35.9341011047363,-91.7453002929687
352234,25IA,43.3969001770019,-92.9651107788086,43.3932991027832,-92.9623031616211
240885,25NC,35.6375999450683,-79.7107009887695,35.6291007995605,-79.7092971801757
240699,25TA,29.8365993499755,-94.9730987548828,29.8365993499755,-94.9617004394531
242653,25TS,36.100601196289,-102.41600036621,36.0825004577636,-102.41600036621
248269,25Y,46.5037994384765,-95.3411026000976,46.5003013610839,-95.3326034545898
240673,26AR,35.2165985107421,-91.8126983642578,35.2144012451171,-91.8030014038086
248592,26N,39.26070022583,-74.6112976074218,39.266300201416,-74.6035995483398
251829,26W,42.2108993530273,-84.2333984375,42.2048988342285,-84.2335968017578
241410,27AZ,33.9247016906738,-113.166999816894,33.9141998291015,-113.167999267578
258032,27C,43.6268005371093,-85.2652969360351,43.6300010681152,-85.2621994018554
258033,27C,43.6299018859863,-85.2654037475586,43.6299018859863,-85.257698059082
252238,27IA,40.7513008117675,-92.0341033935546,40.7513008117675,-92.027603149414
350182,27MS,32.7608375549316,-89.4107589721679,32.7556343078613,-89.4066772460937
251837,27W,47.820499420166,-120.724998474121,47.8182983398437,-120.71499633789
250250,28M,42.0275001525878,-70.838996887207,42.0228004455566,-70.8371963500976
242174,28TA,27.8444004058837,-98.7272033691406,27.8227996826171,-98.7067031860351
245110,29AZ,32.9002990722656,-112.906997680664,32.9108009338378,-112.893997192382
245111,29AZ,32.9105987548828,-112.893997192382,32.9025001525878,-112.896003723144
346000,29IA,40.760414,-95.624069,40.752117,-95.62276
256494,29N,39.524299621582,-75.0500030517578,39.5237007141113,-75.0427017211914
240753,29OK,36.3055992126464,-97.3174972534179,36.2943992614746,-97.3163986206054
242860,29TX,34.0980987548828,-99.3681030273437,34.0909996032714,-99.3631973266601
248986,2B1,41.6828002929687,-70.402603149414,41.6870994567871,-70.3988037109375
248987,2B1,41.6842994689941,-70.407600402832,41.6862983703613,-70.3989028930664
248988,2B1,41.6878013610839,-70.4039001464843,41.6833992004394,-70.4010009765625
256148,2B2,42.7952003479003,-70.8433990478515,42.7955017089843,-70.8355026245117
251582,2C4,43.8167991638183,-92.3424987792968,43.8166999816894,-92.3311996459961
256610,2C5,42.2524986267089,-85.8563003540039,42.2524986267089,-85.8442993164062
249052,2C6,40.7703018188476,-90.0759963989257,40.7775993347168,-90.0727996826171
241604,2CL9,38.3339004516601,-121.310997009277,38.3347015380859,-121.296997070312
245963,2CN4,35.6542015075683,-119.882003784179,35.6439018249511,-119.880996704101
256776,2D1,40.9817008972168,-81.0474014282226,40.9817008972168,-81.0398025512695
256777,2D1,40.9737014770507,-81.0987014770507,40.9640998840332,-81.0986022949218
256390,2D7,40.646800994873,-81.5617980957031,40.646499633789,-81.5503997802734
255374,2.00E+02,42.9552993774414,-82.7761001586914,42.947898864746,-82.7757034301757
255415,2.00E+08,42.4231986999511,-83.8714981079101,42.4269981384277,-83.8656005859375
257531,2F6,36.3591003417968,-96.0109024047851,36.3511009216308,-96.011001586914
257532,2F6,36.3585014343261,-96.0102996826171,36.3513984680175,-96.0103988647461
248114,2G8,44.3946990966796,-71.2031021118164,44.3945999145507,-71.1929016113281
253541,2H4,42.3619003295898,-85.5556030273437,42.3684005737304,-85.5540008544921
253542,2H4,42.3657989501953,-85.5625,42.3657989501953,-85.5529022216796
239986,2ID4,47.9042015075683,-116.71499633789,47.912498474121,-116.703002929687
241629,2IG4,38.8592987060546,-87.4999008178711,38.8433990478515,-87.4997024536132
254119,2IL3,41.518798828125,-90.3794021606445,41.5127983093261,-90.3793029785156
244653,2IL9,41.42919921875,-87.7855987548828,41.4364013671875,-87.7778015136718
252966,2J0,29.9930000305175,-84.3954010009765,29.9859008789062,-84.3954010009765
255454,2J9,30.6002006530761,-84.5600967407226,30.5949993133544,-84.5541000366211
248665,2K0,40.0091018676757,-88.5586013793945,40.0013999938964,-88.5586013793945
249629,2K1,36.665599822998,-97.8104019165039,36.662498474121,-97.8087997436523
249630,2K1,36.6654014587402,-97.8087005615234,36.6590003967285,-97.8087005615234
250097,2K2,37.0629005432128,-93.2343978881836,37.0559997558593,-93.2341995239257
256928,2K8,37.279800415039,-97.7587966918945,37.2709999084472,-97.7587966918945
240272,2KY5,38.3788986206054,-83.1568984985351,38.3711013793945,-83.1524963378906
253601,2L1,47.9095993041992,-97.6454010009765,47.9037017822265,-97.6367034912109
253365,2M1,39.0144004821777,-94.0904006958007,39.0248985290527,-94.0826034545898
240476,2OR1,44.8252983093261,-120.501998901367,44.8316993713378,-120.487998962402
255603,2P7,40.0530014038085,-80.9636993408203,40.0606994628906,-80.9626998901367
257904,2Q5,39.2004013061523,-119.685997009277,39.2027015686035,-119.680999755859
251670,2S0,48.3522987365722,-120.098999023437,48.3488006591796,-120.088996887207
250108,2S1,47.4612998962402,-122.475997924804,47.4558982849121,-122.476997375488
249069,2S5,47.6559982299804,-120.063003540039,47.6559982299804,-120.050003051757
251885,2S6,45.298599243164,-122.953002929687,45.2910995483398,-122.955001831054
240311,2SC5,34.2910003662109,-82.0587997436523,34.2924003601074,-82.0486984252929
239683,2SD9,45.4556007385253,-99.0101013183593,45.4487991333007,-99.0101013183593
244015,2TA6,31.8563995361328,-96.1994018554687,31.8689002990722,-96.1955032348632
242066,2TA8,26.8644008636474,-98.2283020019531,26.8542003631591,-98.2157974243164
245973,2TE8,28.6758003234863,-99.8034973144531,28.6807994842529,-99.7938003540039
242686,2TS6,32.5169982910156,-96.9271011352539,32.50830078125,-96.9262008666992
241732,2TS8,29.2257995605468,-97.874397277832,29.2152996063232,-97.868896484375
245440,2TX3,29.2241992950439,-100.616996765136,29.2096004486084,-100.616996765136
240738,2TX4,27.9901008605957,-99.3779983520507,27.9771003723144,-99.3753967285156
256103,2U0,43.4959983825683,-115.556999206542,43.5007019042968,-115.537002563476
257862,2U4,43.1932983398437,-112.531997680664,43.1856994628906,-112.531997680664
253977,2U5,45.9920997619628,-114.83999633789,45.9869003295898,-114.843002319335
257164,2U7,44.214298248291,-114.932998657226,44.2028007507324,-114.935997009277
257911,2V3,41.1847991943359,-89.1466979980468,41.1781997680664,-89.1466979980468
241042,2VA9,38.7537002563476,-77.7891006469726,38.7621002197265,-77.7853012084961
245298,2VG2,38.975299835205,-77.8764038085937,38.9668998718261,-77.8619003295898
257081,2W1,47.1780014038085,-120.8570022583,47.1772003173828,-120.848999023437
254722,2W2,39.4684982299804,-77.0201034545898,39.4655990600585,-77.0147018432617
240546,2WN2,43.6568984985351,-89.622200012207,43.6515007019043,-89.6227035522461
240270,2WN3,44.3577003479003,-88.7661972045898,44.3580017089843,-88.7565994262695
240271,2WN3,44.3591995239257,-88.7612991333007,44.3564987182617,-88.7614974975586
240544,2WN5,44.0071983337402,-90.0238037109375,44.005500793457,-90.0147018432617
249813,2XA0,33.983299255371,-99.7127990722656,33.9747009277343,-99.7127990722656
239797,2XS1,30.2259998321533,-98.3019027709961,30.2134990692138,-98.3032989501953
239881,2XS2,28.2691001892089,-100.165000915527,28.2565002441406,-100.158996582031
245320,2XS3,32.0224990844726,-95.7027969360351,32.0113983154296,-95.6980972290039
243939,2XS5,30.0144004821777,-98.4261016845703,30.006399154663,-98.4244003295898
245482,2XS8,29.233600616455,-99.8259963989257,29.225299835205,-99.8218994140625
251058,2Y2,43.0397987365722,-96.4935989379882,43.0343017578125,-96.492202758789
241753,30GA,34.4634017944335,-84.1857986450195,34.4546012878418,-84.1768035888671
257517,30M,34.6557006835937,-90.3768005371093,34.662498474121,-90.3757019042968
254029,30NE,40.359317779541,-98.6857986450195,40.352180480957,-98.6858367919921
241240,31VA,37.0122985839843,-76.5911026000976,37.0280990600585,-76.5867004394531
244160,31WI,43.0041999816894,-88.6093978881836,43.0102996826171,-88.5947036743164
256066,33C,43.0817985534668,-86.1019973754882,43.0817985534668,-86.0907974243164
344832,33VT,44.116111755371,-72.5669403076171,44.1205558776855,-72.5647201538086
244662,34AZ,33.236400604248,-111.908996582031,33.2463989257812,-111.896003723144
244663,34AZ,33.2527999877929,-111.928001403808,33.236400604248,-111.908996582031
251087,34G,41.9738998413085,-83.9234008789062,41.9640007019043,-83.9235000610351
254335,34U,44.8437995910644,-85.4315032958984,44.8356018066406,-85.4315032958984
243204,35AZ,31.8386001586914,-110.978996276855,31.8474998474121,-110.973999023437
254050,35C,43.1314010620117,-85.5053024291992,43.1253013610839,-85.5053024291992
353030,35XA,30.8350315093994,-94.9437179565429,30.8330860137939,-94.9396438598632
244251,36CA,36.1363983154296,-119.986000061035,36.1272010803222,-119.985000610351
245759,36CN,35.6391983032226,-120.014999389648,35.63330078125,-120.00299835205
241873,36MI,42.0365982055664,-83.8835983276367,42.0298995971679,-83.8706970214843
241872,36MI,42.0318984985351,-83.8864974975586,42.0371017456054,-83.8725967407226
240493,36NC,36.2505989074707,-79.9114990234375,36.2565994262695,-79.9046020507812
241329,36WI,44.0367012023925,-91.2996978759765,44.0278015136718,-91.2996978759765
257850,37M,36.0444984436035,-90.1507034301757,36.0373001098632,-90.1508026123046
